district,party,name,descriptor,year,office,state,cand_key,office_level,bio_in_office,bio_prior_candidacy
,DEM,Charlie Crist,former Republican turned Independent Governor and independent candidate for the U.S. Senate in 2010,2014,Governor,FL,crist c,3,0,1
,DEM,Nan Rich,former Minority Leader of the Florida Senate,2014,Governor,FL,rich n,2,0,0
,DEM,Farid Khavari,"economist, author and Independent candidate for governor in 2010  (running as an Independent)",2014,Governor,FL,khavari f,0,0,1
,DEM,Bob Buckhorn,Mayor of Tampa and former Tampa city councilman,2014,Governor,FL,buckhorn b,1,0,0
,DEM,Manny Diaz,former mayor of Miami,2014,Governor,FL,diaz m,1,0,0
,DEM,Buddy Dyer,"Mayor of Orlando , former Minority Leader of the Florida Senate and nominee for Florida Attorney General in 2002",2014,Governor,FL,dyer b,2,0,1
,DEM,Dan Gelber,"former Minority Leader of the Florida House of Representatives , former state senator and nominee for Florida attorney general in 2010",2014,Governor,FL,gelber d,2,1,1
,DEM,Pam Iorio,"former Mayor of Tampa , former Hillsborough County Supervisor of Elections and former Hillsborough County Commissioner",2014,Governor,FL,iorio p,1,0,0
,DEM,Bill Nelson,U.S. Senator,2014,Governor,FL,nelson b,4,0,0
,DEM,Jeremy Ring,state senator,2014,Governor,FL,ring j,2,0,0
,DEM,Alex Sink,"former Chief Financial Officer of Florida , nominee for governor in 2010 and nominee for Florida's 13th congressional district in 2014",2014,Governor,FL,sink a,0,0,1
,DEM,Rod Smith,"former chairman of the Florida Democratic Party , former state senator and nominee for lieutenant governor in 2010",2014,Governor,FL,smith r,2,0,1
,DEM,Debbie Wasserman Schultz,U.S. Representative and chair of the Democratic National Committee,2014,Governor,FL,schultz d,4,1,0
,DEM,Adrian Wyllie,"activist, radio host and former chairman of the Libertarian Party of Florida",2014,Governor,FL,wyllie a,0,0,0
,DEM,John Wayne Smith,activist and perennial candidate,2014,Governor,FL,smith j,0,0,0
,DEM,Libertarian Party of Florida,"and Republican candidate for the U.S. Senate in 2012 (ran as an Independent, then withdrew)",2014,Governor,FL,florida l,0,0,1
,DEM,Steve LaBianca,activist and businessman,2014,Governor,FL,labianca s,0,0,0
,DEM,Roger Stone,"political consultant, lobbyist and strategist",2014,Governor,FL,stone r,0,0,0
,IND,Glenn Burkett,businessman and perennial candidate,2014,Governor,FL,burkett g,0,0,0
,IND,Farid Khavari,"economist, author and independent candidate for governor in 2010",2014,Governor,FL,khavari f,0,0,1
,IND,Libertarian Party of Florida,and Republican candidate for the U.S. Senate in 2012,2014,Governor,FL,florida l,0,0,1
,IND,Joe Allen,writer,2014,Governor,FL,allen j,0,0,0
,REP,John Barge,State School Superintendent,2014,Governor,GA,barge j,0,0,0
,REP,Nathan Deal,incumbent governor,2014,Governor,GA,deal n,3,0,0
,DEM,Jason Carter,state senator and grandson of former U.S. president and former governor Jimmy Carter,2014,Governor,GA,carter j,3,0,0
,DEM,Connie Stokes,"former DeKalb County Commissioner , former state senator and candidate for GA-04 in 2004 and 2010 ( running for Lieutenant Governor )",2014,Governor,GA,stokes c,2,0,1
,DEM,Stacey Abrams,Minority Leader of the Georgia House of Representatives,2014,Governor,GA,abrams s,2,1,0
,DEM,Roy Barnes,former governor and nominee for governor in 2010,2014,Governor,GA,barnes r,3,0,1
,DEM,Shirley Franklin,former mayor of Atlanta,2014,Governor,GA,franklin s,1,0,0
,DEM,Scott Holcomb,state representative,2014,Governor,GA,holcomb s,2,1,0
,DEM,Kasim Reed,Mayor of Atlanta,2014,Governor,GA,reed k,1,0,0
,DEM,Andrew Hunt,businessman and engineer,2014,Governor,GA,hunt a,0,0,0
,DEM,Neil Abercrombie,incumbent governor,2014,Governor,HI,abercrombie n,3,0,0
,DEM,David Ige,state senator,2014,Governor,HI,ige d,2,0,0
,DEM,Ed Case,former U.S. Representative and candidate for the U.S. Senate in 2006 and 2012,2014,Governor,HI,case e,4,1,1
,DEM,Clayton Hee,"state senator, candidate for lieutenant governor in 2002 and candidate for Hawaii's 2nd congressional district in 2006",2014,Governor,HI,hee c,2,0,1
,DEM,Shan Tsutsui,incumbent lieutenant governor,2014,Governor,HI,tsutsui s,3,0,0
,REP,Duke Aiona,former lieutenant governor and nominee for governor in 2010,2014,Governor,HI,aiona d,3,0,1
,REP,Charles Djou,former U.S. Representative ( running for HI-01 ),2014,Governor,HI,djou c,4,1,0
,REP,Mufi Hannemann,"Democratic former mayor of Honolulu , candidate for governor in 2010 and candidate for HI-02 in 2012 (running as an Independent)",2014,Governor,HI,hannemann m,1,0,1
,REP,Elwin Ahu,pastor and former circuit court judge,2014,Governor,HI,ahu e,1,0,0
,REP,"Warner ""Kimo"" Sutton",businessman,2014,Governor,HI,sutton w,0,0,0
,REP,Jeff Davis,solar contractor and radio show host,2014,Governor,HI,davis j,0,0,0
,IND,Mufi Hannemann,"Democratic former mayor of Honolulu , candidate for governor in 2010 and candidate for Hawaii's 2nd congressional district in 2012",2014,Governor,HI,hannemann m,1,0,1
,IND,Running mate: Les Chang,former Honolulu parks and recreation director,2014,Governor,HI,chang r,0,0,0
,REP,Terry Branstad,incumbent Governor,2014,Governor,IA,branstad t,3,0,0
,REP,Tom Hoefling,political activist and America's Party and American Independent Party nominee for president in 2012,2014,Governor,IA,hoefling t,0,0,1
,DEM,Jack Hatch,state senator,2014,Governor,IA,hatch j,2,0,0
,DEM,Des Moines,School Board and Iowa Party nominee for governor in 2010,2014,Governor,IA,moines d,1,0,1
,DEM,Iowa's 5th congressional district,in 1994,2014,Governor,IA,district i,0,0,0
,DEM,Tyler Olson,state representative and former chairman of the Iowa Democratic Party,2014,Governor,IA,olson t,2,1,0
,DEM,Frank Cownie,Mayor of Des Moines,2014,Governor,IA,cownie f,1,0,0
,DEM,Chet Culver,former governor,2014,Governor,IA,culver c,3,0,0
,DEM,Jeff Danielson,state senator,2014,Governor,IA,danielson j,2,0,0
,DEM,Michael Fitzgerald,state treasurer,2014,Governor,IA,fitzgerald m,3,0,0
,DEM,Michael Gronstal,majority leader of the Iowa Senate and chairman of the Democratic Legislative Campaign Committee,2014,Governor,IA,gronstal m,2,0,0
,DEM,Fred Hubbell,insurance executive,2014,Governor,IA,hubbell f,0,0,0
,DEM,Pam Jochum,president of the Iowa Senate,2014,Governor,IA,jochum p,2,0,0
,DEM,Bob Krause,"former state representative, nominee for state treasurer in 1978, candidate for Mayor of Waterloo in 1982 and candidate for the U.S. Senate in 2010",2014,Governor,IA,krause b,2,1,1
,DEM,Janet Petersen,state senator,2014,Governor,IA,petersen j,2,0,0
,DEM,Tom Vilsack,United States Secretary of Agriculture and former governor,2014,Governor,IA,vilsack t,4,0,0
,REP,Walt Bayes,perennial candidate,2014,Governor,ID,bayes w,0,0,0
,REP,Idaho's 1st congressional district,in 2000 and 2010 and candidate for Mayor of Boise in 2001,2014,Governor,ID,district i,0,0,1
,REP,Russ Fulcher,state senator and future U.S. Representative from Idaho's 1st congressional district,2014,Governor,ID,fulcher r,2,1,0
,REP,Butch Otter,incumbent governor,2014,Governor,ID,otter b,3,0,0
,REP,Raúl Labrador,U.S. representative,2014,Governor,ID,labrador r,4,1,0
,REP,Brad Little,Lieutenant Governor of Idaho,2014,Governor,ID,little b,3,0,0
,REP,Tom Luna,Idaho Superintendent of Public Instruction,2014,Governor,ID,luna t,3,0,0
,REP,Rex Rammell,"activist, veterinarian and candidate for governor in 2010",2014,Governor,ID,rammell r,0,0,1
,REP,Lawrence Wasden,Attorney General of Idaho,2014,Governor,ID,wasden l,3,0,0
,DEM,Boise School District,Board of Trustees,2014,Governor,ID,district b,0,0,0
,DEM,Terry Kerr,former Republican candidate for local office,2014,Governor,ID,kerr t,0,0,1
,DEM,Keith G. Allred,"activist, mediator and nominee for governor in 2010",2014,Governor,ID,allred k,0,0,1
,DEM,Cecil D. Andrus,former governor and former United States Secretary of the Interior,2014,Governor,ID,andrus c,4,0,0
,DEM,David H. Bieter,Mayor of Boise,2014,Governor,ID,bieter d,1,0,0
,IND,Boise City Council,in 2013,2014,Governor,ID,council b,0,0,0
,IND,Pro-Life,"(formerly known as Marvin Richardson), organic strawberry farmer, anti-abortion activist and perennial candidate",2014,Governor,ID,prolife,0,0,0
,DEM,CeaseFire,"Running mate: Brunell Donald, attorney, author and motivational speaker.",2014,Governor,IL,ceasefire,0,0,0
,DEM,Pat Quinn,"incumbent governor of Illinois  Running mate: Paul Vallas , former CEO of Chicago Public Schools and candidate for governor in 2002",2014,Governor,IL,quinn p,3,0,1
,DEM,Running mate: Brunell Donald,"attorney, author and motivational speaker.",2014,Governor,IL,donald r,0,0,0
,DEM,Paul Vallas,former CEO of Chicago Public Schools and candidate for governor in 2002,2014,Governor,IL,vallas p,0,0,1
,DEM,William M. Daley,former White House Chief of Staff and former United States Secretary of Commerce,2014,Governor,IL,daley w,4,0,0
,DEM,John Atkinson,businessman,2014,Governor,IL,atkinson j,0,0,0
,DEM,Tom Dart,Cook County Sheriff,2014,Governor,IL,dart t,1,0,0
,DEM,Alexi Giannoulias,former Illinois Treasurer and nominee for the U.S. Senate in 2010,2014,Governor,IL,giannoulias a,0,0,1
,DEM,David H. Hoffman,"member of the Illinois Reform Commission, former Chicago Inspector General and candidate for the U.S. Senate in 2010",2014,Governor,IL,hoffman d,0,0,1
,DEM,Daniel Hynes,"former Illinois Comptroller , candidate for the U.S. Senate in 2004 and candidate for governor in 2010",2014,Governor,IL,hynes d,0,0,1
,DEM,Lisa Madigan,Illinois Attorney General ( running for re-election ),2014,Governor,IL,madigan l,3,0,0
,DEM,Toni Preckwinkle,President of the Cook County Board of Commissioners,2014,Governor,IL,preckwinkle t,0,0,0
,DEM,Kwame Raoul,state senator,2014,Governor,IL,raoul k,2,0,0
,REP,Bill Brady,"state senator, candidate for governor in 2006 and nominee for governor in 2010  Running mate: Maria Rodriguez, former Village President of Long Grove",2014,Governor,IL,brady b,2,0,1
,REP,Kirk Dillard,"state senator and candidate for governor in 2010  Running mate: Jil Tracy , state representative",2014,Governor,IL,dillard k,2,1,1
,REP,Bruce Rauner,"businessman and former chairman of GTCR  Running mate: Evelyn Sanguinetti , Wheaton City Councilwoman",2014,Governor,IL,rauner b,1,0,0
,REP,Dan Rutherford,"Illinois Treasurer  Running mate: Steve Kim, Attorney and nominee for Illinois Attorney General in 2010",2014,Governor,IL,rutherford d,0,0,1
,REP,Jil Tracy,state representative,2014,Governor,IL,tracy j,2,1,0
,REP,Evelyn Sanguinetti,Wheaton City Councilwoman,2014,Governor,IL,sanguinetti e,1,0,0
,REP,Illinois Attorney General,in 2010,2014,Governor,IL,general i,0,0,0
,REP,Dan Duffy,state senator,2014,Governor,IL,duffy d,2,0,0
,REP,Adam Kinzinger,U.S. representative,2014,Governor,IL,kinzinger a,4,1,0
,REP,Ray LaHood,former United States Secretary of Transportation and former U.S. representative,2014,Governor,IL,lahood r,4,1,0
,REP,Matt Murphy,state senator,2014,Governor,IL,murphy m,2,0,0
,REP,Dan Proft,talk radio personality and candidate for governor in 2010,2014,Governor,IL,proft d,0,0,1
,REP,Christine Radogno,Minority Leader of the Illinois Senate,2014,Governor,IL,radogno c,2,0,0
,REP,Aaron Schock,U.S. representative,2014,Governor,IL,schock a,4,1,0
,REP,Joe Walsh,conservative radio talk show host and former U.S. representative,2014,Governor,IL,walsh j,4,1,0
,IND,Libertarian,"), political activist, candidate for the State House in 2012 and candidate for the Peoria City Council in 2013  Running mate: Alex Cummings",2014,Governor,IL,libertarian,0,0,1
,IND,Sam McCann,"( Independent ), Republican state senator",2014,Governor,IL,mccann s,2,0,0
,REP,Sam Brownback,incumbent governor,2014,Governor,KS,brownback s,3,0,0
,REP,Jeff Colyer,incumbent lieutenant governor,2014,Governor,KS,colyer j,3,0,0
,REP,Jennifer Winn,businesswoman,2014,Governor,KS,winn j,0,0,0
,REP,Running mate: Robin Lais,advertising agency owner and natural healing shop owner,2014,Governor,KS,lais r,0,0,0
,REP,Former running mate: Ethan McCord,Iraq War veteran,2014,Governor,KS,mccord f,0,0,0
,REP,Kris Kobach,secretary of state of Kansas ( ran for re-election ),2014,Governor,KS,kobach k,3,0,0
,REP,Steve Morris,former president of the Kansas Senate,2014,Governor,KS,morris s,2,0,0
,REP,Sandy Praeger,Kansas Insurance Commissioner (endorsed Paul Davis),2014,Governor,KS,praeger s,0,0,0
,DEM,Paul Davis,minority leader of the Kansas House of Representatives,2014,Governor,KS,davis p,2,1,0
,DEM,Kansas Board of Regents,and nominee for the U.S. Senate in 1996 (running for lieutenant governor ),2014,Governor,KS,regents k,0,0,1
,DEM,Carl Brewer,mayor of Wichita,2014,Governor,KS,brewer c,1,0,0
,DEM,Tom Holland,state senator and nominee for governor in 2010,2014,Governor,KS,holland t,2,0,1
,DEM,Deb Miller,former secretary of the Kansas Department of Transportation,2014,Governor,KS,miller d,0,0,0
,DEM,Stephen Morris,former Republican president of the Kansas Senate,2014,Governor,KS,morris s,2,0,0
,DEM,Mark Parkinson,"former governor , president and CEO of the American Health Care Association and the National Center for Assisted Living",2014,Governor,KS,parkinson m,3,0,0
,DEM,Sandy Praeger,Republican Kansas Insurance Commissioner,2014,Governor,KS,praeger s,0,0,0
,DEM,Joe Reardon,former mayor of Kansas City,2014,Governor,KS,reardon j,1,0,0
,DEM,Joshua Svaty,vice president of The Land Institute and former Secretary of Agriculture of Kansas,2014,Governor,KS,svaty j,0,0,0
,DEM,Keen Umbehr,attorney,2014,Governor,KS,umbehr k,0,0,0
,DEM,Running mate: Josh Umbehr,physician and son of Keen Umbehr,2014,Governor,KS,umbehr r,0,0,0
,DEM,Donald Berwick,former administrator of the Centers for Medicare and Medicaid Services and CEO of the Institute for Healthcare Improvement,2014,Governor,MA,berwick d,0,0,0
,DEM,Martha Coakley,attorney general of Massachusetts and nominee for U.S. Senate in 2010,2014,Governor,MA,coakley m,3,0,1
,DEM,Steven Grossman,"treasurer and receiver-general of Massachusetts , former chairman of the Democratic National Committee and Massachusetts Democratic Party",2014,Governor,MA,grossman s,0,0,0
,DEM,Joseph Avellone,"executive at PAREXEL , former COO of Blue Cross Blue Shield of Massachusetts and former chairman of the Wellesley board of selectmen",2014,Governor,MA,avellone j,0,0,0
,DEM,Juliette Kayyem,former assistant U.S. secretary of Homeland Security,2014,Governor,MA,kayyem j,4,0,0
,DEM,Dan Wolf,state senator from Harwich and CEO of Cape Air,2014,Governor,MA,wolf d,2,0,0
,DEM,Suzanne M. Bump,Massachusetts state auditor (ran for re-election),2014,Governor,MA,bump s,3,0,0
,DEM,Mike Capuano,U.S. representative from Somerville and candidate for U.S. Senate in 2010 (ran for re-election),2014,Governor,MA,capuano m,4,1,1
,DEM,Mo Cowan,former U.S. senator,2014,Governor,MA,cowan m,4,0,0
,DEM,Joseph Curtatone,mayor of Somerville,2014,Governor,MA,curtatone j,1,0,0
,DEM,Robert DeLeo,speaker of the Massachusetts House of Representatives,2014,Governor,MA,deleo r,2,1,0
,DEM,Barney Frank,former U.S. representative,2014,Governor,MA,frank b,4,1,0
,DEM,Therese Murray,president of the Massachusetts Senate,2014,Governor,MA,murray t,2,0,0
,DEM,Carmen Ortiz,U.S. attorney for the District of Massachusetts,2014,Governor,MA,ortiz c,0,0,0
,DEM,Deval Patrick,incumbent governor of Massachusetts,2014,Governor,MA,patrick d,3,0,0
,DEM,Rick Sullivan,chief of staff to Governor Deval Patrick and former secretary of Energy and Environmental Affairs and mayor of Westfield,2014,Governor,MA,sullivan r,3,0,0
,DEM,Leland Cheung,Cambridge city councilor and board member of the Massachusetts Technology Collaborative,2014,Governor,MA,cheung l,1,0,0
,DEM,Steve Kerrigan,former CEO of the Democratic National Convention,2014,Governor,MA,kerrigan s,0,0,0
,DEM,Michael Lake,candidate for state auditor in 2010,2014,Governor,MA,lake m,0,0,1
,DEM,United States Department of Agriculture,administrator,2014,Governor,MA,agriculture u,0,0,0
,DEM,Whately,selectman,2014,Governor,MA,whately,1,0,0
,REP,Charlie Baker,former state cabinet secretary and nominee for governor in 2010,2014,Governor,MA,baker c,0,0,1
,REP,Tea Party,activist,2014,Governor,MA,party t,0,0,0
,REP,Scott Brown,former U.S. senator ( ran for U.S. Senate in New Hampshire ),2014,Governor,MA,brown s,4,0,0
,REP,Gabriel E. Gomez,nominee for U.S. Senate in 2013,2014,Governor,MA,gomez g,0,0,1
,REP,Karyn Polito,former state representative and nominee for state treasurer in 2010  (running for lieutenant governor),2014,Governor,MA,polito k,2,1,1
,REP,Richard Tisei,"former state senate minority leader, nominee for lieutenant governor in 2010 and nominee for U.S. representative in 2012 (ran for U.S. representative)",2014,Governor,MA,tisei r,2,1,1
,REP,William Weld,former governor,2014,Governor,MA,weld w,3,0,0
,REP,Daniel Winslow,former state representative and candidate for U.S. Senate in 2013,2014,Governor,MA,winslow d,2,1,1
,IND,Evan Falchuk,"healthcare executive, attorney and founder of the United Independent Party",2014,Governor,MA,falchuk e,0,0,0
,IND,Running mate: Angus Jennings,professional planner/consultant,2014,Governor,MA,jennings r,0,0,0
,IND,Scott Lively,evangelical pastor,2014,Governor,MA,lively s,0,0,0
,IND,Jeff McCormick,co-founder and managing partner of venture capital firm Saturn Partners,2014,Governor,MA,mccormick j,0,0,0
,IND,Yarmouth,Board of Selectmen,2014,Governor,MA,yarmouth,0,0,0
,DEM,Anthony Brown,Lieutenant Governor of Maryland,2014,Governor,MD,brown a,3,0,0
,DEM,Kenneth Ulman,Howard County Executive,2014,Governor,MD,ulman k,1,0,0
,DEM,Doug Gansler,Attorney General of Maryland,2014,Governor,MD,gansler d,3,0,0
,DEM,Jolene Ivey,State Delegate,2014,Governor,MD,ivey j,2,0,0
,DEM,Ralph Jaffe,teacher and perennial candidate,2014,Governor,MD,jaffe r,0,0,0
,DEM,Heather Mizeur,State Delegate,2014,Governor,MD,mizeur h,2,0,0
,DEM,Delman Coates,Senior Pastor of the Mt. Ennon Baptist Church,2014,Governor,MD,coates d,0,0,0
